datetime,open,high,low,close,volume
2018-08-14T21:15:00,7135000.0,7141000.0,7119000.0,7137000.0,12.51088722
2018-08-14T21:20:00,7132000.0,7169000.0,7130000.0,7150000.0,29.19617746
2018-08-14T21:25:00,7145000.0,7165000.0,7124000.0,7135000.0,15.03351739
2018-08-14T21:30:00,7134000.0,7160000.0,7126000.0,7135000.0,5.59793857
2018-08-14T21:35:00,7139000.0,7151000.0,7129000.0,7131000.0,5.81868531
2018-08-14T21:40:00,7131000.0,7154000.0,7130000.0,7137000.0,16.75849322
2018-08-14T21:45:00,7138000.0,7160000.0,7124000.0,7146000.0,9.8401437
2018-08-14T21:50:00,7146000.0,7180000.0,7146000.0,7171000.0,10.98516706
2018-08-14T21:55:00,7170000.0,7170000.0,7151000.0,7160000.0,6.68755233
2018-08-14T22:00:00,7160000.0,7168000.0,7151000.0,7168000.0,12.66437813
2018-08-14T22:05:00,7168000.0,7185000.0,7161000.0,7175000.0,16.86063326
2018-08-14T22:10:00,7165000.0,7175000.0,7134000.0,7145000.0,10.28986139
2018-08-14T22:15:00,7145000.0,7157000.0,7132000.0,7136000.0,2.24204569
2018-08-14T22:20:00,7136000.0,7172000.0,7134000.0,7146000.0,2.40194298
2018-08-14T22:25:00,7163000.0,7168000.0,7138000.0,7142000.0,6.46382206
2018-08-14T22:30:00,7142000.0,7160000.0,7142000.0,7153000.0,6.55212061
2018-08-14T22:35:00,7151000.0,7168000.0,7148000.0,7156000.0,8.94336507
2018-08-14T22:40:00,7163000.0,7196000.0,7156000.0,7192000.0,13.40229154
2018-08-14T22:45:00,7180000.0,7218000.0,7162000.0,7209000.0,45.44588967
2018-08-14T22:50:00,7210000.0,7210000.0,7179000.0,7183000.0,18.85068143
2018-08-14T22:55:00,7183000.0,7196000.0,7165000.0,7188000.0,18.08986607
2018-08-14T23:00:00,7188000.0,7193000.0,7171000.0,7171000.0,12.29396186
2018-08-14T23:05:00,7172000.0,7184000.0,7152000.0,7170000.0,15.34441701
2018-08-14T23:10:00,7170000.0,7183000.0,7165000.0,7182000.0,12.39029805
2018-08-14T23:15:00,7183000.0,7198000.0,7175000.0,7197000.0,9.70574515
2018-08-14T23:20:00,7181000.0,7196000.0,7181000.0,7194000.0,5.58549919
2018-08-14T23:25:00,7194000.0,7250000.0,7188000.0,7200000.0,60.07537171
2018-08-14T23:30:00,7200000.0,7248000.0,7200000.0,7236000.0,15.31062452
2018-08-14T23:35:00,7235000.0,7265000.0,7228000.0,7250000.0,61.54409419
2018-08-14T23:40:00,7251000.0,7255000.0,7236000.0,7236000.0,16.61695781
2018-08-14T23:45:00,7236000.0,7247000.0,7206000.0,7206000.0,30.42184231
2018-08-14T23:50:00,7222000.0,7250000.0,7212000.0,7246000.0,12.28540331
2018-08-14T23:55:00,7246000.0,7251000.0,7225000.0,7233000.0,19.66222812
2018-08-15T00:00:00,7233000.0,7290000.0,7225000.0,7278000.0,84.49650329
2018-08-15T00:05:00,7278000.0,7281000.0,7265000.0,7276000.0,49.41967624
2018-08-15T00:10:00,7275000.0,7310000.0,7264000.0,7275000.0,98.39881096
2018-08-15T00:15:00,7271000.0,7278000.0,7256000.0,7261000.0,34.11252386
2018-08-15T00:20:00,7256000.0,7261000.0,7251000.0,7260000.0,25.75567619
2018-08-15T00:25:00,7256000.0,7256000.0,7222000.0,7223000.0,43.07923531
2018-08-15T00:30:00,7223000.0,7244000.0,7215000.0,7225000.0,35.76922127
2018-08-15T00:35:00,7225000.0,7243000.0,7223000.0,7234000.0,15.57562339
2018-08-15T00:40:00,7234000.0,7234000.0,7215000.0,7215000.0,23.62813588
2018-08-15T00:45:00,7218000.0,7234000.0,7206000.0,7231000.0,29.30959733
2018-08-15T00:50:00,7232000.0,7255000.0,7230000.0,7253000.0,21.8584958
2018-08-15T00:55:00,7254000.0,7254000.0,7239000.0,7249000.0,30.58129732
2018-08-15T01:00:00,7245000.0,7264000.0,7241000.0,7258000.0,45.92318671
2018-08-15T01:05:00,7261000.0,7261000.0,7249000.0,7249000.0,17.67869925
2018-08-15T01:10:00,7254000.0,7259000.0,7243000.0,7243000.0,9.46399225
2018-08-15T01:15:00,7243000.0,7254000.0,7240000.0,7245000.0,11.4912102
2018-08-15T01:20:00,7245000.0,7253000.0,7231000.0,7232000.0,13.87422193
2018-08-15T01:25:00,7235000.0,7235000.0,7217000.0,7222000.0,26.83560791
2018-08-15T01:30:00,7223000.0,7231000.0,7211000.0,7231000.0,20.731857
2018-08-15T01:35:00,7230000.0,7246000.0,7223000.0,7243000.0,13.78855308
2018-08-15T01:40:00,7243000.0,7246000.0,7232000.0,7235000.0,8.87813868
2018-08-15T01:45:00,7235000.0,7238000.0,7225000.0,7238000.0,16.32101984
2018-08-15T01:50:00,7234000.0,7241000.0,7230000.0,7241000.0,12.45524666
2018-08-15T01:55:00,7240000.0,7251000.0,7230000.0,7246000.0,13.70724223
2018-08-15T02:00:00,7251000.0,7263000.0,7242000.0,7242000.0,21.22576657
2018-08-15T02:05:00,7242000.0,7270000.0,7241000.0,7265000.0,21.91869578
2018-08-15T02:10:00,7266000.0,7303000.0,7266000.0,7303000.0,45.82279721
2018-08-15T02:15:00,7303000.0,7314000.0,7275000.0,7302000.0,45.30358258
2018-08-15T02:20:00,7302000.0,7336000.0,7290000.0,7336000.0,60.19914551
2018-08-15T02:25:00,7336000.0,7336000.0,7305000.0,7307000.0,39.31057102
2018-08-15T02:30:00,7307000.0,7327000.0,7302000.0,7317000.0,31.3597841
2018-08-15T02:35:00,7313000.0,7333000.0,7312000.0,7318000.0,30.32326477
2018-08-15T02:40:00,7318000.0,7327000.0,7314000.0,7317000.0,23.43944696
2018-08-15T02:45:00,7317000.0,7321000.0,7312000.0,7317000.0,13.10680713
2018-08-15T02:50:00,7318000.0,7319000.0,7305000.0,7310000.0,21.71288657
2018-08-15T02:55:00,7310000.0,7310000.0,7299000.0,7299000.0,19.1178422
2018-08-15T03:00:00,7300000.0,7320000.0,7281000.0,7308000.0,19.51470162
2018-08-15T03:05:00,7314000.0,7314000.0,7283000.0,7284000.0,15.7966211
2018-08-15T03:10:00,7285000.0,7292000.0,7281000.0,7281000.0,24.12593079
2018-08-15T03:15:00,7284000.0,7289000.0,7272000.0,7286000.0,17.3365107
2018-08-15T03:20:00,7277000.0,7286000.0,7271000.0,7285000.0,11.12584262
2018-08-15T03:25:00,7285000.0,7290000.0,7277000.0,7286000.0,12.92475793
2018-08-15T03:30:00,7289000.0,7290000.0,7286000.0,7290000.0,10.61786614
2018-08-15T03:35:00,7288000.0,7293000.0,7286000.0,7293000.0,9.03891631
2018-08-15T03:40:00,7293000.0,7331000.0,7291000.0,7320000.0,45.61044731
2018-08-15T03:45:00,7320000.0,7350000.0,7309000.0,7328000.0,58.03237469
2018-08-15T03:50:00,7328000.0,7342000.0,7328000.0,7337000.0,27.82181994
2018-08-15T03:55:00,7337000.0,7352000.0,7329000.0,7349000.0,37.80636524
2018-08-15T04:00:00,7339000.0,7352000.0,7336000.0,7344000.0,28.45726642
2018-08-15T04:05:00,7344000.0,7344000.0,7328000.0,7334000.0,19.96341378
2018-08-15T04:10:00,7334000.0,7400000.0,7321000.0,7398000.0,99.06440956
2018-08-15T04:15:00,7398000.0,7399000.0,7348000.0,7366000.0,46.88376486
2018-08-15T04:20:00,7366000.0,7366000.0,7340000.0,7358000.0,22.14256704
2018-08-15T04:25:00,7356000.0,7367000.0,7349000.0,7363000.0,26.03227042
2018-08-15T04:30:00,7363000.0,7377000.0,7349000.0,7365000.0,17.03344307
2018-08-15T04:35:00,7365000.0,7381000.0,7365000.0,7381000.0,14.51003254
2018-08-15T04:40:00,7381000.0,7390000.0,7378000.0,7383000.0,14.38168351
2018-08-15T04:45:00,7383000.0,7383000.0,7370000.0,7375000.0,25.93644704
2018-08-15T04:50:00,7375000.0,7387000.0,7374000.0,7385000.0,15.23663761
2018-08-15T04:55:00,7384000.0,7393000.0,7371000.0,7376000.0,32.82449814
2018-08-15T05:00:00,7375000.0,7385000.0,7374000.0,7385000.0,30.70486506
2018-08-15T05:05:00,7385000.0,7385000.0,7366000.0,7367000.0,9.53411129
2018-08-15T05:10:00,7373000.0,7374000.0,7352000.0,7352000.0,23.34198214
2018-08-15T05:15:00,7352000.0,7354000.0,7340000.0,7345000.0,23.69881688
2018-08-15T05:20:00,7345000.0,7364000.0,7340000.0,7346000.0,18.57184988
2018-08-15T05:25:00,7346000.0,7361000.0,7343000.0,7361000.0,29.2171215
2018-08-15T05:30:00,7361000.0,7364000.0,7349000.0,7349000.0,15.85883052
2018-08-15T05:35:00,7349000.0,7350000.0,7330000.0,7334000.0,25.39410453
2018-08-15T05:40:00,7339000.0,7340000.0,7322000.0,7331000.0,20.8212906
2018-08-15T05:45:00,7331000.0,7339000.0,7327000.0,7337000.0,38.41291512
2018-08-15T05:50:00,7337000.0,7355000.0,7328000.0,7338000.0,33.76355877
2018-08-15T05:55:00,7338000.0,7360000.0,7320000.0,7329000.0,58.27471303
2018-08-15T06:00:00,7329000.0,7346000.0,7328000.0,7334000.0,13.22236279
2018-08-15T06:05:00,7334000.0,7344000.0,7334000.0,7338000.0,19.42276156
2018-08-15T06:10:00,7338000.0,7354000.0,7336000.0,7354000.0,23.1150006
2018-08-15T06:15:00,7353000.0,7365000.0,7342000.0,7355000.0,23.4158501
2018-08-15T06:20:00,7355000.0,7355000.0,7343000.0,7348000.0,10.3844364
2018-08-15T06:25:00,7348000.0,7350000.0,7338000.0,7338000.0,27.09084804
2018-08-15T06:30:00,7348000.0,7349000.0,7339000.0,7342000.0,12.61213113
2018-08-15T06:35:00,7348000.0,7349000.0,7340000.0,7344000.0,11.18120897
2018-08-15T06:40:00,7344000.0,7344000.0,7338000.0,7341000.0,11.51138084
2018-08-15T06:45:00,7338000.0,7343000.0,7333000.0,7340000.0,20.04340982
2018-08-15T06:50:00,7335000.0,7350000.0,7334000.0,7347000.0,46.10627071
2018-08-15T06:55:00,7347000.0,7350000.0,7336000.0,7348000.0,36.20922852
2018-08-15T07:00:00,7347000.0,7364000.0,7342000.0,7354000.0,65.38721996
2018-08-15T07:05:00,7362000.0,7375000.0,7354000.0,7362000.0,26.15705958
2018-08-15T07:10:00,7362000.0,7394000.0,7362000.0,7391000.0,25.84257978
2018-08-15T07:15:00,7389000.0,7396000.0,7379000.0,7381000.0,11.62287331
2018-08-15T07:20:00,7381000.0,7385000.0,7372000.0,7376000.0,14.54543372
2018-08-15T07:25:00,7375000.0,7385000.0,7371000.0,7380000.0,21.40719527
2018-08-15T07:30:00,7380000.0,7412000.0,7376000.0,7400000.0,74.4221515
2018-08-15T07:35:00,7400000.0,7472000.0,7400000.0,7443000.0,127.0635618
2018-08-15T07:40:00,7443000.0,7448000.0,7422000.0,7439000.0,36.7662059
2018-08-15T07:45:00,7439000.0,7459000.0,7429000.0,7459000.0,38.70487357
2018-08-15T07:50:00,7453000.0,7457000.0,7431000.0,7443000.0,26.18179437
2018-08-15T07:55:00,7442000.0,7442000.0,7425000.0,7442000.0,18.96879158
2018-08-15T08:00:00,7441000.0,7465000.0,7428000.0,7436000.0,32.88565318
2018-08-15T08:05:00,7432000.0,7460000.0,7432000.0,7453000.0,29.73458988
2018-08-15T08:10:00,7445000.0,7459000.0,7442000.0,7456000.0,20.1098806
2018-08-15T08:15:00,7451000.0,7459000.0,7446000.0,7454000.0,41.84980653
2018-08-15T08:20:00,7454000.0,7470000.0,7445000.0,7459000.0,73.2915232
2018-08-15T08:25:00,7468000.0,7485000.0,7454000.0,7480000.0,47.27308461
2018-08-15T08:30:00,7480000.0,7491000.0,7472000.0,7490000.0,29.67130757
2018-08-15T08:35:00,7490000.0,7490000.0,7460000.0,7461000.0,29.18130739
2018-08-15T08:40:00,7461000.0,7483000.0,7460000.0,7480000.0,24.78708788
2018-08-15T08:45:00,7475000.0,7489000.0,7472000.0,7474000.0,18.95768537
2018-08-15T08:50:00,7474000.0,7479000.0,7470000.0,7472000.0,17.78651111
2018-08-15T08:55:00,7472000.0,7472000.0,7451000.0,7463000.0,18.25444871
2018-08-15T09:00:00,7463000.0,7472000.0,7445000.0,7448000.0,31.39107012
2018-08-15T09:05:00,7450000.0,7453000.0,7408000.0,7408000.0,63.68307799
2018-08-15T09:10:00,7408000.0,7443000.0,7408000.0,7437000.0,42.20939464
2018-08-15T09:15:00,7436000.0,7436000.0,7421000.0,7421000.0,21.10810849
2018-08-15T09:20:00,7429000.0,7430000.0,7410000.0,7416000.0,29.78416845
2018-08-15T09:25:00,7416000.0,7417000.0,7378000.0,7381000.0,58.37547475
2018-08-15T09:30:00,7376000.0,7392000.0,7337000.0,7337000.0,60.96035815
2018-08-15T09:35:00,7337000.0,7376000.0,7330000.0,7365000.0,52.676488
2018-08-15T09:40:00,7365000.0,7365000.0,7351000.0,7351000.0,12.13292045
2018-08-15T09:45:00,7351000.0,7354000.0,7339000.0,7347000.0,15.09369433
2018-08-15T09:50:00,7347000.0,7364000.0,7347000.0,7362000.0,11.89217712
2018-08-15T09:55:00,7362000.0,7419000.0,7362000.0,7400000.0,23.91110797
2018-08-15T10:00:00,7400000.0,7420000.0,7392000.0,7405000.0,17.93652976
2018-08-15T10:05:00,7406000.0,7412000.0,7395000.0,7396000.0,12.71220003
2018-08-15T10:10:00,7396000.0,7396000.0,7365000.0,7368000.0,16.1510337
2018-08-15T10:15:00,7368000.0,7376000.0,7365000.0,7369000.0,8.12749949
2018-08-15T10:20:00,7374000.0,7381000.0,7355000.0,7361000.0,23.19286335
2018-08-15T10:25:00,7360000.0,7374000.0,7352000.0,7370000.0,7.47306907
2018-08-15T10:30:00,7370000.0,7380000.0,7369000.0,7375000.0,4.55807687
2018-08-15T10:35:00,7375000.0,7378000.0,7358000.0,7358000.0,9.34498958
2018-08-15T10:40:00,7358000.0,7370000.0,7335000.0,7335000.0,17.86876804
2018-08-15T10:45:00,7347000.0,7350000.0,7331000.0,7338000.0,32.76371348
2018-08-15T10:50:00,7338000.0,7346000.0,7327000.0,7330000.0,9.54139117
2018-08-15T10:55:00,7330000.0,7345000.0,7317000.0,7319000.0,21.34574785
2018-08-15T11:00:00,7319000.0,7349000.0,7315000.0,7349000.0,15.99691797
2018-08-15T11:05:00,7327000.0,7345000.0,7327000.0,7334000.0,9.65038932
2018-08-15T11:10:00,7334000.0,7344000.0,7325000.0,7334000.0,12.75993896
2018-08-15T11:15:00,7334000.0,7345000.0,7326000.0,7333000.0,12.38976633
2018-08-15T11:20:00,7333000.0,7342000.0,7326000.0,7331000.0,13.20528278
2018-08-15T11:25:00,7329000.0,7340000.0,7329000.0,7332000.0,20.08985985
2018-08-15T11:30:00,7332000.0,7343000.0,7328000.0,7343000.0,11.63642941
2018-08-15T11:35:00,7343000.0,7352000.0,7337000.0,7352000.0,18.75845257
2018-08-15T11:40:00,7358000.0,7361000.0,7347000.0,7352000.0,20.34264796
2018-08-15T11:45:00,7352000.0,7375000.0,7348000.0,7374000.0,10.01774467
2018-08-15T11:50:00,7374000.0,7380000.0,7361000.0,7372000.0,8.39010611
2018-08-15T11:55:00,7368000.0,7379000.0,7356000.0,7360000.0,20.47735979
2018-08-15T12:00:00,7361000.0,7381000.0,7350000.0,7363000.0,10.31013973
2018-08-15T12:05:00,7363000.0,7371000.0,7347000.0,7358000.0,12.75773787
2018-08-15T12:10:00,7358000.0,7358000.0,7342000.0,7343000.0,11.25763828
2018-08-15T12:15:00,7343000.0,7358000.0,7342000.0,7350000.0,16.7117097
2018-08-15T12:20:00,7350000.0,7351000.0,7341000.0,7347000.0,17.50806615
2018-08-15T12:25:00,7347000.0,7354000.0,7346000.0,7351000.0,20.83432654
2018-08-15T12:30:00,7350000.0,7384000.0,7348000.0,7384000.0,36.95468187
2018-08-15T12:35:00,7384000.0,7384000.0,7369000.0,7379000.0,19.38401442
2018-08-15T12:40:00,7379000.0,7398000.0,7377000.0,7395000.0,27.42835458
2018-08-15T12:45:00,7393000.0,7407000.0,7382000.0,7397000.0,27.99107293
2018-08-15T12:50:00,7398000.0,7398000.0,7384000.0,7393000.0,19.42201519
2018-08-15T12:55:00,7393000.0,7415000.0,7392000.0,7409000.0,10.11535989
2018-08-15T13:00:00,7410000.0,7415000.0,7396000.0,7398000.0,22.0209768
2018-08-15T13:05:00,7398000.0,7410000.0,7398000.0,7410000.0,12.41231184
2018-08-15T13:10:00,7410000.0,7442000.0,7408000.0,7426000.0,32.39446836
2018-08-15T13:15:00,7426000.0,7429000.0,7416000.0,7416000.0,25.90996544
2018-08-15T13:20:00,7416000.0,7425000.0,7400000.0,7404000.0,18.91887651
2018-08-15T13:25:00,7404000.0,7410000.0,7399000.0,7402000.0,16.38448468
2018-08-15T13:30:00,7402000.0,7410000.0,7394000.0,7407000.0,24.93945277
2018-08-15T13:35:00,7400000.0,7418000.0,7394000.0,7394000.0,27.90653905
2018-08-15T13:40:00,7400000.0,7400000.0,7367000.0,7380000.0,51.17262575
2018-08-15T13:45:00,7370000.0,7380000.0,7341000.0,7357000.0,45.12518146
2018-08-15T13:50:00,7354000.0,7379000.0,7341000.0,7357000.0,24.09733927
2018-08-15T13:55:00,7357000.0,7370000.0,7341000.0,7346000.0,30.85138193
2018-08-15T14:00:00,7362000.0,7364000.0,7345000.0,7362000.0,25.11233426
2018-08-15T14:05:00,7362000.0,7362000.0,7347000.0,7347000.0,14.34781595
2018-08-15T14:10:00,7347000.0,7353000.0,7343000.0,7345000.0,18.18274934
2018-08-15T14:15:00,7349000.0,7375000.0,7343000.0,7357000.0,20.86213157
2018-08-15T14:20:00,7361000.0,7375000.0,7358000.0,7360000.0,6.13944308
2018-08-15T14:25:00,7361000.0,7389000.0,7360000.0,7389000.0,23.20862243
2018-08-15T14:30:00,7389000.0,7410000.0,7378000.0,7401000.0,22.77736259
2018-08-15T14:35:00,7401000.0,7406000.0,7391000.0,7394000.0,16.05527384
2018-08-15T14:40:00,7394000.0,7395000.0,7383000.0,7390000.0,11.83235279
2018-08-15T14:45:00,7385000.0,7395000.0,7381000.0,7393000.0,10.9157418
2018-08-15T14:50:00,7390000.0,7400000.0,7389000.0,7396000.0,19.17716053
2018-08-15T14:55:00,7396000.0,7416000.0,7388000.0,7408000.0,26.20063155
2018-08-15T15:00:00,7409000.0,7440000.0,7408000.0,7409000.0,32.46361742
2018-08-15T15:05:00,7409000.0,7423000.0,7387000.0,7413000.0,18.94347826
2018-08-15T15:10:00,7416000.0,7460000.0,7416000.0,7440000.0,26.07711579
2018-08-15T15:15:00,7440000.0,7471000.0,7440000.0,7456000.0,38.42030927
2018-08-15T15:20:00,7456000.0,7462000.0,7435000.0,7436000.0,21.73102042
2018-08-15T15:25:00,7436000.0,7436000.0,7416000.0,7430000.0,9.29791838
2018-08-15T15:30:00,7429000.0,7436000.0,7425000.0,7436000.0,13.77803049
2018-08-15T15:35:00,7436000.0,7462000.0,7428000.0,7449000.0,16.70953317
2018-08-15T15:40:00,7449000.0,7491000.0,7448000.0,7460000.0,42.46941039
2018-08-15T15:45:00,7452000.0,7486000.0,7452000.0,7455000.0,17.28434143
2018-08-15T15:50:00,7455000.0,7480000.0,7452000.0,7474000.0,12.36039844
2018-08-15T15:55:00,7473000.0,7473000.0,7444000.0,7453000.0,14.16246234
2018-08-15T16:00:00,7452000.0,7468000.0,7445000.0,7457000.0,20.64626888
2018-08-15T16:05:00,7457000.0,7465000.0,7442000.0,7456000.0,12.61083082
2018-08-15T16:10:00,7456000.0,7563000.0,7449000.0,7559000.0,171.3925689
2018-08-15T16:15:00,7559000.0,7596000.0,7549000.0,7589000.0,164.10831732
2018-08-15T16:20:00,7590000.0,7595000.0,7535000.0,7566000.0,58.68328035
2018-08-15T16:25:00,7565000.0,7589000.0,7558000.0,7575000.0,28.24791084
2018-08-15T16:30:00,7576000.0,7596000.0,7575000.0,7590000.0,60.02964832
2018-08-15T16:35:00,7582000.0,7582000.0,7535000.0,7545000.0,51.31662834
2018-08-15T16:40:00,7547000.0,7562000.0,7547000.0,7561000.0,23.89356137
2018-08-15T16:45:00,7561000.0,7570000.0,7540000.0,7552000.0,28.07832665
2018-08-15T16:50:00,7552000.0,7565000.0,7544000.0,7560000.0,11.51979828
2018-08-15T16:55:00,7563000.0,7596000.0,7561000.0,7588000.0,25.18722511
2018-08-15T17:00:00,7590000.0,7600000.0,7576000.0,7582000.0,53.7517926
2018-08-15T17:05:00,7577000.0,7596000.0,7566000.0,7575000.0,28.82838617
2018-08-15T17:10:00,7575000.0,7581000.0,7571000.0,7579000.0,20.243112
2018-08-15T17:15:00,7579000.0,7580000.0,7543000.0,7550000.0,48.05440455
2018-08-15T17:20:00,7550000.0,7570000.0,7550000.0,7563000.0,20.39605118
2018-08-15T17:25:00,7563000.0,7565000.0,7560000.0,7561000.0,21.96606034
2018-08-15T17:30:00,7561000.0,7561000.0,7543000.0,7556000.0,30.60879999
2018-08-15T17:35:00,7549000.0,7580000.0,7549000.0,7580000.0,9.14318094
2018-08-15T17:40:00,7580000.0,7589000.0,7564000.0,7575000.0,6.81120304
2018-08-15T17:45:00,7575000.0,7596000.0,7567000.0,7581000.0,11.85535399
2018-08-15T17:50:00,7581000.0,7597000.0,7573000.0,7574000.0,8.12810853
2018-08-15T17:55:00,7574000.0,7588000.0,7569000.0,7576000.0,5.51785495
2018-08-15T18:00:00,7576000.0,7596000.0,7576000.0,7595000.0,19.91529722
2018-08-15T18:05:00,7595000.0,7596000.0,7587000.0,7593000.0,13.31603832
2018-08-15T18:10:00,7594000.0,7595000.0,7576000.0,7591000.0,3.05328156
2018-08-15T18:15:00,7594000.0,7595000.0,7583000.0,7585000.0,2.83050482
2018-08-15T18:20:00,7585000.0,7590000.0,7566000.0,7569000.0,17.64242653
2018-08-15T18:25:00,7569000.0,7581000.0,7569000.0,7569000.0,4.43315439
2018-08-15T18:30:00,7569000.0,7572000.0,7560000.0,7560000.0,5.02680161
2018-08-15T18:35:00,7571000.0,7571000.0,7553000.0,7555000.0,22.69498081
2018-08-15T18:40:00,7555000.0,7567000.0,7543000.0,7549000.0,17.04086953
2018-08-15T18:45:00,7549000.0,7570000.0,7549000.0,7570000.0,3.51472343
2018-08-15T18:50:00,7569000.0,7569000.0,7551000.0,7555000.0,3.6053439
2018-08-15T18:55:00,7562000.0,7562000.0,7536000.0,7549000.0,12.46913869
2018-08-15T19:00:00,7549000.0,7561000.0,7540000.0,7550000.0,7.88940715
2018-08-15T19:05:00,7556000.0,7556000.0,7506000.0,7507000.0,17.32310008
2018-08-15T19:10:00,7509000.0,7527000.0,7506000.0,7513000.0,4.1513285
2018-08-15T19:15:00,7513000.0,7520000.0,7501000.0,7509000.0,10.72061438
2018-08-15T19:20:00,7505000.0,7515000.0,7491000.0,7499000.0,16.57979416
2018-08-15T19:25:00,7492000.0,7515000.0,7492000.0,7505000.0,7.66794479
2018-08-15T19:30:00,7507000.0,7545000.0,7507000.0,7517000.0,9.92519294
2018-08-15T19:35:00,7519000.0,7530000.0,7513000.0,7516000.0,6.78201838
2018-08-15T19:40:00,7516000.0,7530000.0,7516000.0,7527000.0,3.10664155
2018-08-15T19:45:00,7523000.0,7526000.0,7455000.0,7455000.0,38.41719749
2018-08-15T19:50:00,7455000.0,7475000.0,7386000.0,7391000.0,53.85818544
2018-08-15T19:55:00,7391000.0,7434000.0,7387000.0,7409000.0,45.2776587
2018-08-15T20:00:00,7409000.0,7422000.0,7350000.0,7365000.0,75.33023091
2018-08-15T20:05:00,7364000.0,7397000.0,7360000.0,7397000.0,22.2826722
2018-08-15T20:10:00,7387000.0,7388000.0,7372000.0,7377000.0,14.66877223
2018-08-15T20:15:00,7377000.0,7398000.0,7377000.0,7390000.0,14.4161789
2018-08-15T20:20:00,7390000.0,7397000.0,7371000.0,7379000.0,30.36396447
2018-08-15T20:25:00,7379000.0,7386000.0,7368000.0,7373000.0,8.05416308
2018-08-15T20:30:00,7373000.0,7375000.0,7359000.0,7363000.0,7.2943959
2018-08-15T20:35:00,7363000.0,7391000.0,7359000.0,7381000.0,11.6626634
2018-08-15T20:40:00,7387000.0,7398000.0,7381000.0,7398000.0,6.50516417
2018-08-15T20:45:00,7399000.0,7412000.0,7398000.0,7410000.0,4.44117656
2018-08-15T20:50:00,7410000.0,7417000.0,7398000.0,7413000.0,12.19517878
2018-08-15T20:55:00,7414000.0,7417000.0,7400000.0,7406000.0,12.03080423
2018-08-15T21:00:00,7406000.0,7418000.0,7406000.0,7408000.0,11.44360325
2018-08-15T21:05:00,7408000.0,7408000.0,7372000.0,7381000.0,12.10631631
2018-08-15T21:10:00,7381000.0,7393000.0,7378000.0,7383000.0,2.91559884
2018-08-15T21:15:00,7383000.0,7405000.0,7382000.0,7404000.0,8.70502046
2018-08-15T21:20:00,7395000.0,7407000.0,7395000.0,7403000.0,6.5095626
2018-08-15T21:25:00,7403000.0,7407000.0,7394000.0,7407000.0,10.7156243
2018-08-15T21:30:00,7407000.0,7450000.0,7403000.0,7438000.0,9.86656831
2018-08-15T21:35:00,7438000.0,7445000.0,7429000.0,7435000.0,20.59575771
2018-08-15T21:40:00,7435000.0,7445000.0,7429000.0,7429000.0,13.723229
2018-08-15T21:45:00,7429000.0,7445000.0,7425000.0,7441000.0,5.7856677
2018-08-15T21:50:00,7445000.0,7458000.0,7427000.0,7446000.0,8.24909457
2018-08-15T21:55:00,7445000.0,7456000.0,7444000.0,7444000.0,6.64233612
2018-08-15T22:00:00,7452000.0,7478000.0,7452000.0,7475000.0,8.27191034
2018-08-15T22:05:00,7475000.0,7475000.0,7457000.0,7458000.0,11.23804491
2018-08-15T22:10:00,7457000.0,7469000.0,7457000.0,7462000.0,11.56332274
2018-08-15T22:15:00,7457000.0,7476000.0,7457000.0,7470000.0,10.66614793
2018-08-15T22:20:00,7469000.0,7473000.0,7459000.0,7461000.0,17.37122008
2018-08-15T22:25:00,7461000.0,7461000.0,7426000.0,7435000.0,13.98298853
2018-08-15T22:30:00,7434000.0,7434000.0,7403000.0,7403000.0,11.99792798
2018-08-15T22:35:00,7403000.0,7419000.0,7403000.0,7408000.0,17.60736904
2018-08-15T22:40:00,7410000.0,7413000.0,7403000.0,7410000.0,12.75276812
2018-08-15T22:45:00,7410000.0,7430000.0,7401000.0,7418000.0,10.44053357
2018-08-15T22:50:00,7418000.0,7428000.0,7400000.0,7402000.0,11.57086443
2018-08-15T22:55:00,7413000.0,7413000.0,7380000.0,7380000.0,15.35748981
2018-08-15T23:00:00,7382000.0,7389000.0,7360000.0,7366000.0,26.99233989
2018-08-15T23:05:00,7366000.0,7390000.0,7366000.0,7378000.0,5.11090735
2018-08-15T23:10:00,7378000.0,7391000.0,7378000.0,7386000.0,6.68412395
2018-08-15T23:15:00,7387000.0,7387000.0,7301000.0,7316000.0,116.32443154
2018-08-15T23:20:00,7309000.0,7332000.0,7297000.0,7297000.0,40.9056084
2018-08-15T23:25:00,7297000.0,7310000.0,7285000.0,7307000.0,31.50478288
2018-08-15T23:30:00,7307000.0,7310000.0,7281000.0,7302000.0,36.31649521
2018-08-15T23:35:00,7303000.0,7308000.0,7290000.0,7300000.0,28.98847825
2018-08-15T23:40:00,7300000.0,7307000.0,7288000.0,7290000.0,31.92933113
2018-08-15T23:45:00,7289000.0,7302000.0,7282000.0,7301000.0,18.76150981
2018-08-15T23:50:00,7301000.0,7320000.0,7296000.0,7320000.0,20.62750206
2018-08-15T23:55:00,7320000.0,7344000.0,7318000.0,7332000.0,36.84111028
2018-08-16T00:00:00,7332000.0,7332000.0,7302000.0,7311000.0,27.88867682
2018-08-16T00:05:00,7311000.0,7322000.0,7262000.0,7270000.0,53.93956466
2018-08-16T00:10:00,7260000.0,7278000.0,7260000.0,7272000.0,25.0547467
2018-08-16T00:15:00,7277000.0,7298000.0,7273000.0,7280000.0,22.41658097
